"asv","sample","clr","meas_var","phylum","abundance","id","age_class","sex"
"ASV1018","S56",-2.26057006474414,7.29612329061112,"Tenericutes",0,"Sheep1","Adult","Female"
"ASV1018","S59",-3.21485967754702,11.9918321774835,"Tenericutes",0,"Sheep18","Lamb","Female"
"ASV1018","S6",-4.14717885609715,10.0182455996253,"Tenericutes",0,"Sheep2","Adult","Female"
"ASV1018","S60",-1.97587051807383,6.49324513480016,"Tenericutes",0,"Sheep22","Lamb","Female"
"ASV1018","S61",-3.46969504238306,8.43544544843836,"Tenericutes",0,"Sheep21","Lamb","Female"
"ASV1018","S8",-4.54474555564665,9.95591229763955,"Tenericutes",0,"Sheep13","Adult","Female"
"ASV1018","S9",-4.41641967378844,10.6456870048938,"Tenericutes",0,"Sheep5","Adult","Male"
"ASV102","S1",3.81742461176312,0.0755729114135564,"Firmicutes",36,"Sheep8","Adult","Female"
"ASV102","S10",5.41035029757391,0.0354927348318533,"Firmicutes",59,"Sheep6","Adult","Male"
"ASV102","S12",7.58350314056869,0.0171336098711257,"Firmicutes",238,"Sheep20","Lamb","Female"
"ASV102","S14",4.17219931482197,0.142441332262336,"Firmicutes",17,"Sheep24","Lamb","Male"
"ASV102","S18",-2.55056954200568,9.70558933574983,"Firmicutes",0,"Sheep28","Lamb","Male"
"ASV102","S20",5.80456032172558,0.020909954124802,"Firmicutes",167,"Sheep14","Adult","Female"
"ASV102","S21",4.88265314437446,0.0313742546136784,"Firmicutes",97,"Sheep15","Adult","Male"
"ASV102","S23",4.6643879719086,0.036868088630984,"Firmicutes",78,"Sheep12","Adult","Female"
"ASV102","S25",5.38980868304982,0.0236977754368972,"Firmicutes",113,"Sheep7","Adult","Female"
"ASV102","S28",4.09992963568336,0.100787727394279,"Firmicutes",23,"Sheep17","Lamb","Female"
"ASV102","S31",6.24458359330482,0.0195087083108382,"Firmicutes",182,"Sheep25","Lamb","Female"
"ASV102","S32",3.63192511184323,0.191009123322083,"Firmicutes",11,"Sheep27","Lamb","Male"
"ASV102","S35",-2.98326116532312,11.4280963095061,"Firmicutes",0,"Sheep30","Lamb","Female"
"ASV102","S37",6.95176884104724,0.0154664551773162,"Firmicutes",247,"Sheep29","Lamb","Male"
"ASV102","S40",2.09621226617257,0.215292283163408,"Firmicutes",10,"Sheep4","Adult","Male"
"ASV102","S43",6.16339645035486,0.0174877031112498,"Firmicutes",151,"Sheep10","Adult","Male"
"ASV102","S44",4.48085792086801,0.0312906035687972,"Firmicutes",81,"Sheep11","Adult","Female"
"ASV102","S45",5.40215840995443,0.0349863852704088,"Firmicutes",71,"Sheep9","Adult","Female"
"ASV102","S47",5.96845466424127,0.0303513887649775,"Firmicutes",98,"Sheep19","Lamb","Male"
"ASV102","S52",6.11951486467933,0.0366043062448909,"Firmicutes",74,"Sheep23","Lamb","Male"
"ASV102","S53",-3.07740574841291,12.5808259718931,"Firmicutes",0,"Sheep26","Lamb","Female"
"ASV102","S54",4.75519013968388,0.0559289378287126,"Firmicutes",43,"Sheep16","Lamb","Male"
"ASV102","S55",5.52506965932493,0.0191393861581409,"Firmicutes",148,"Sheep3","Adult","Female"
"ASV102","S56",5.56021878020141,0.0610422366013654,"Firmicutes",50,"Sheep1","Adult","Female"
"ASV102","S59",8.00435110906536,0.0156646919421629,"Firmicutes",315,"Sheep18","Lamb","Female"
"ASV102","S6",5.96190387273658,0.0199849768693221,"Firmicutes",161,"Sheep2","Adult","Female"
"ASV102","S60",-2.51040467978221,8.07397079969125,"Firmicutes",0,"Sheep22","Lamb","Female"
"ASV102","S61",4.34526403540593,0.0825943826291107,"Firmicutes",26,"Sheep21","Lamb","Female"
"ASV102","S8",4.76162534963659,0.0259842080156263,"Firmicutes",90,"Sheep13","Adult","Female"
"ASV102","S9",2.9291039067343,0.110642146255204,"Firmicutes",21,"Sheep5","Adult","Male"
"ASV1024","S1",-4.15193775497837,12.3326940220748,"Firmicutes",0,"Sheep8","Adult","Female"
"ASV1024","S10",-3.39347496941849,8.18382844042016,"Firmicutes",0,"Sheep6","Adult","Male"
"ASV1024","S12",5.39433987729748,0.0521951048589679,"Firmicutes",52,"Sheep20","Lamb","Female"
"ASV1024","S14",-2.70924013156066,9.69523530750272,"Firmicutes",0,"Sheep24","Lamb","Male"
"ASV1024","S18",-2.88531539320562,8.90549165005073,"Firmicutes",0,"Sheep28","Lamb","Male"
"ASV1024","S20",3.3720380230241,0.0746933281154418,"Firmicutes",31,"Sheep14","Adult","Female"
"ASV1024","S21",-4.27103655795473,7.06693284341516,"Firmicutes",0,"Sheep15","Adult","Male"
"ASV1024","S23",-4.35396308389745,10.1527312450431,"Firmicutes",0,"Sheep12","Adult","Female"
"ASV1024","S25",-4.22213939547818,12.5739203042145,"Firmicutes",0,"Sheep7","Adult","Female"
"ASV1024","S28",-3.63818203244269,13.2950853240307,"Firmicutes",0,"Sheep17","Lamb","Female"
"ASV1024","S31",-4.17650571856179,12.5911854056072,"Firmicutes",0,"Sheep25","Lamb","Female"
"ASV1024","S32",4.45265480017515,0.104682846607528,"Firmicutes",19,"Sheep27","Lamb","Male"
"ASV1024","S35",-2.9730832896114,10.249872477592,"Firmicutes",0,"Sheep30","Lamb","Female"
"ASV1024","S37",2.84866235628173,0.19193703156861,"Firmicutes",15,"Sheep29","Lamb","Male"
"ASV1024","S40",-4.13062061522266,9.99313498529714,"Firmicutes",0,"Sheep4","Adult","Male"
"ASV1024","S43",-4.04715731447971,11.7507442195459,"Firmicutes",0,"Sheep10","Adult","Male"
"ASV1024","S44",2.10846328570103,0.137407293456473,"Firmicutes",16,"Sheep11","Adult","Female"
"ASV1024","S45",-4.14287514255948,10.937401115916,"Firmicutes",0,"Sheep9","Adult","Female"
"ASV1024","S47",-3.67084366977183,11.2455311734994,"Firmicutes",0,"Sheep19","Lamb","Male"
"ASV1024","S52",4.66419298381366,0.099871137983516,"Firmicutes",27,"Sheep23","Lamb","Male"
"ASV1024","S53",4.27936751545652,0.134454157684779,"Firmicutes",19,"Sheep26","Lamb","Female"
"ASV1024","S54",-3.40165687692024,14.605413918342,"Firmicutes",0,"Sheep16","Lamb","Male"
"ASV1024","S55",3.25698972726266,0.083979650661984,"Firmicutes",30,"Sheep3","Adult","Female"
"ASV1024","S56",-2.93420071155229,8.84579999710112,"Firmicutes",0,"Sheep1","Adult","Female"
"ASV1024","S59",-2.52861702025359,7.66347819151757,"Firmicutes",0,"Sheep18","Lamb","Female"
"ASV1024","S6",-3.89798726351941,6.27849845502762,"Firmicutes",0,"Sheep2","Adult","Female"
"ASV1024","S60",-2.14358697752871,9.19850913554527,"Firmicutes",0,"Sheep22","Lamb","Female"
"ASV1024","S61",4.20574296680606,0.0937269267396107,"Firmicutes",24,"Sheep21","Lamb","Female"
"ASV1024","S8",3.054073875432,0.0716993969735662,"Firmicutes",27,"Sheep13","Adult","Female"
"ASV1024","S9",-3.99443182427201,10.8062442314369,"Firmicutes",0,"Sheep5","Adult","Male"
"ASV1028","S1",-3.92199363168058,8.70947287718439,"Bacteroidetes",0,"Sheep8","Adult","Female"
"ASV1028","S10",-3.34779570407052,9.78093653510161,"Bacteroidetes",0,"Sheep6","Adult","Male"
"ASV1028","S12",-3.37099223478469,11.6829867349678,"Bacteroidetes",0,"Sheep20","Lamb","Female"
"ASV1028","S14",-2.49919128791961,11.2222630587347,"Bacteroidetes",0,"Sheep24","Lamb","Male"
"ASV1028","S18",-2.80201197721852,10.0821299448155,"Bacteroidetes",0,"Sheep28","Lamb","Male"
"ASV1028","S20",-4.00265984792637,6.84351114318102,"Bacteroidetes",0,"Sheep14","Adult","Female"
"ASV1028","S21",5.27222242751006,0.0263339820252821,"Bacteroidetes",126,"Sheep15","Adult","Male"
"ASV1028","S23",-4.57491949427743,11.5422291238537,"Bacteroidetes",0,"Sheep12","Adult","Female"
"ASV1028","S25",-4.56930605083444,11.8485280344129,"Bacteroidetes",0,"Sheep7","Adult","Female"
"ASV1028","S28",-3.03566070568237,10.6914305213786,"Bacteroidetes",0,"Sheep17","Lamb","Female"
"ASV1028","S31",-4.48831552855368,9.68073756752085,"Bacteroidetes",0,"Sheep25","Lamb","Female"
"ASV1028","S32",-2.83757319946743,13.8163398908834,"Bacteroidetes",0,"Sheep27","Lamb","Male"
"ASV1028","S35",-2.70889950426038,13.2440576905869,"Bacteroidetes",0,"Sheep30","Lamb","Female"
"ASV1028","S37",-4.46219527258163,14.0994060696902,"Bacteroidetes",0,"Sheep29","Lamb","Male"
"ASV1028","S40",-5.29106924827764,17.2942303310589,"Bacteroidetes",0,"Sheep4","Adult","Male"
"ASV1028","S43",-3.42960636307199,9.16747345665976,"Bacteroidetes",0,"Sheep10","Adult","Male"
"ASV1028","S44",-4.85912815253348,11.1617446418589,"Bacteroidetes",0,"Sheep11","Adult","Female"
"ASV1028","S45",-3.86341786794492,12.0290910911867,"Bacteroidetes",0,"Sheep9","Adult","Female"
"ASV1028","S47",-3.74857601147536,8.96096438068787,"Bacteroidetes",0,"Sheep19","Lamb","Male"
"ASV1028","S52",-2.97853433449088,19.7602412321429,"Bacteroidetes",0,"Sheep23","Lamb","Male"
"ASV1028","S53",-2.33327320921571,10.518759604638,"Bacteroidetes",0,"Sheep26","Lamb","Female"
"ASV1028","S54",-3.55989180091368,10.3555520042483,"Bacteroidetes",0,"Sheep16","Lamb","Male"
"ASV1028","S55",-4.04648143057199,8.35609872439077,"Bacteroidetes",0,"Sheep3","Adult","Female"
"ASV1028","S56",7.69482168614386,0.0133006579274066,"Bacteroidetes",220,"Sheep1","Adult","Female"
"ASV1028","S59",-3.21103239487637,11.0086449641839,"Bacteroidetes",0,"Sheep18","Lamb","Female"
"ASV1028","S6",-4.48084037914584,11.1795648736546,"Bacteroidetes",0,"Sheep2","Adult","Female"
"ASV1028","S60",-2.6726996147937,9.2803801382636,"Bacteroidetes",0,"Sheep22","Lamb","Female"
"ASV1028","S61",-3.50505397141202,13.043263635,"Bacteroidetes",0,"Sheep21","Lamb","Female"
"ASV1028","S8",-4.29417293955086,9.20764276327294,"Bacteroidetes",0,"Sheep13","Adult","Female"
"ASV1028","S9",-4.33622329919086,10.445229882528,"Bacteroidetes",0,"Sheep5","Adult","Male"
"ASV103","S1",-4.80075772063017,10.6568814902166,"Firmicutes",0,"Sheep8","Adult","Female"
"ASV103","S10",-2.93384416175056,8.77950198756051,"Firmicutes",0,"Sheep6","Adult","Male"
"ASV103","S12",4.96131800552629,0.0477251594357407,"Firmicutes",39,"Sheep20","Lamb","Female"
"ASV103","S14",-2.28978627715197,7.99080967078745,"Firmicutes",0,"Sheep24","Lamb","Male"
"ASV103","S18",-2.76884048203743,12.7613117347655,"Firmicutes",0,"Sheep28","Lamb","Male"
"ASV103","S20",-4.8724067656108,13.8760571295894,"Firmicutes",0,"Sheep14","Adult","Female"
"ASV103","S21",-4.59136134826285,10.4939548914355,"Firmicutes",0,"Sheep15","Adult","Male"
"ASV103","S23",-4.3776920505842,8.20245765278836,"Firmicutes",0,"Sheep12","Adult","Female"
"ASV103","S25",-4.36831535965362,11.3379886224792,"Firmicutes",0,"Sheep7","Adult","Female"
"ASV103","S28",8.878519513827,0.0118113822747359,"Firmicutes",632,"Sheep17","Lamb","Female"
"ASV103","S31",-4.0132987670316,11.0635623573186,"Firmicutes",0,"Sheep25","Lamb","Female"
"ASV103","S32",8.28968231396954,0.0187246340903943,"Firmicutes",272,"Sheep27","Lamb","Male"
"ASV103","S35",-3.06823656185873,9.26510629216025,"Firmicutes",0,"Sheep30","Lamb","Female"
"ASV103","S37",-3.57476666743474,7.76667592641058,"Firmicutes",0,"Sheep29","Lamb","Male"
"ASV103","S40",-3.63852412207378,7.83079516961619,"Firmicutes",0,"Sheep4","Adult","Male"
"ASV103","S43",-4.23198507749349,10.3136779825748,"Firmicutes",0,"Sheep10","Adult","Male"
"ASV103","S44",-4.6057154047416,8.63376374448142,"Firmicutes",0,"Sheep11","Adult","Female"
"ASV103","S45",-3.42580417322975,10.8317136589838,"Firmicutes",0,"Sheep9","Adult","Female"
"ASV103","S47",6.52399458061777,0.0195280886874736,"Firmicutes",144,"Sheep19","Lamb","Male"
"ASV103","S52",-2.52761627859882,8.68479381868254,"Firmicutes",0,"Sheep23","Lamb","Male"
"ASV103","S53",9.96410684714732,0.0116143952317,"Firmicutes",966,"Sheep26","Lamb","Female"
"ASV103","S54",6.40199173697795,0.0204230640746706,"Firmicutes",135,"Sheep16","Lamb","Male"
"ASV103","S55",-4.67113682425682,7.67911963525868,"Firmicutes",0,"Sheep3","Adult","Female"
"ASV103","S56",-3.08346745791442,14.8900198472571,"Firmicutes",0,"Sheep1","Adult","Female"
"ASV103","S59",-3.0617727986001,8.61756533849231,"Firmicutes",0,"Sheep18","Lamb","Female"
"ASV103","S6",-3.77972523257075,11.2172828151165,"Firmicutes",0,"Sheep2","Adult","Female"
"ASV103","S60",7.20504093160405,0.0292584216753696,"Firmicutes",117,"Sheep22","Lamb","Female"
"ASV103","S61",5.77683467478402,0.0312534285290254,"Firmicutes",71,"Sheep21","Lamb","Female"
"ASV103","S8",-4.82974350721069,10.1166949749536,"Firmicutes",0,"Sheep13","Adult","Female"
"ASV103","S9",-4.44212521070511,8.17981099046205,"Firmicutes",0,"Sheep5","Adult","Male"
"ASV104","S1",-3.92029544392325,10.0826090291358,"Verrucomicrobia",0,"Sheep8","Adult","Female"
"ASV104","S10",-3.02659806956153,8.80265452127655,"Verrucomicrobia",0,"Sheep6","Adult","Male"
"ASV104","S12",-3.74689903944886,15.0305476176867,"Verrucomicrobia",0,"Sheep20","Lamb","Female"
"ASV104","S14",-2.72063326194977,9.95557270477557,"Verrucomicrobia",0,"Sheep24","Lamb","Male"
"ASV104","S18",-2.64267008148237,9.0545074244581,"Verrucomicrobia",0,"Sheep28","Lamb","Male"
"ASV104","S20",-4.86585263912473,9.45924931816846,"Verrucomicrobia",0,"Sheep14","Adult","Female"
"ASV104","S21",-4.40242127347016,10.8146088290426,"Verrucomicrobia",0,"Sheep15","Adult","Male"
"ASV104","S23",-4.39839566429572,8.87961657340872,"Verrucomicrobia",0,"Sheep12","Adult","Female"
"ASV104","S25",-4.08897549272883,10.1849682165597,"Verrucomicrobia",0,"Sheep7","Adult","Female"
"ASV104","S28",5.86472703354444,0.034545173424148,"Verrucomicrobia",79,"Sheep17","Lamb","Female"
"ASV104","S31",-3.72088565740364,7.7555518008615,"Verrucomicrobia",0,"Sheep25","Lamb","Female"
"ASV104","S32",-2.87007436021372,11.7051667820472,"Verrucomicrobia",0,"Sheep27","Lamb","Male"
"ASV104","S35",-3.1869585682976,13.8466412250173,"Verrucomicrobia",0,"Sheep30","Lamb","Female"
"ASV104","S37",-3.85816684239268,11.6799216765117,"Verrucomicrobia",0,"Sheep29","Lamb","Male"
"ASV104","S40",-4.34569198452952,10.8133048430823,"Verrucomicrobia",0,"Sheep4","Adult","Male"
"ASV104","S43",-4.10249782132085,12.5274370564524,"Verrucomicrobia",0,"Sheep10","Adult","Male"
"ASV104","S44",4.41743743708706,0.029011242633631,"Verrucomicrobia",78,"Sheep11","Adult","Female"
"ASV104","S45",-3.44919787103084,10.2370550105525,"Verrucomicrobia",0,"Sheep9","Adult","Female"
"ASV104","S47",-3.73815548279068,13.6163259714991,"Verrucomicrobia",0,"Sheep19","Lamb","Male"
"ASV104","S52",-3.0221667138528,11.3991434050588,"Verrucomicrobia",0,"Sheep23","Lamb","Male"
"ASV104","S53",-2.70080268026825,14.7624875227247,"Verrucomicrobia",0,"Sheep26","Lamb","Female"
"ASV104","S54",-3.45939196090336,8.09255748157172,"Verrucomicrobia",0,"Sheep16","Lamb","Male"
"ASV104","S55",-4.42331940623819,8.57126425586814,"Verrucomicrobia",0,"Sheep3","Adult","Female"
"ASV104","S56",-3.0189908432009,11.4671031290154,"Verrucomicrobia",0,"Sheep1","Adult","Female"
"ASV104","S59",8.16861175027258,0.0164865467057562,"Verrucomicrobia",353,"Sheep18","Lamb","Female"
"ASV104","S6",-4.18710678002449,10.5359321788622,"Verrucomicrobia",0,"Sheep2","Adult","Female"
"ASV104","S60",10.4714853564154,0.0108415779560635,"Verrucomicrobia",1127,"Sheep22","Lamb","Female"
"ASV104","S61",-3.02116169704117,11.8426251026188,"Verrucomicrobia",0,"Sheep21","Lamb","Female"
"ASV104","S8",-4.97723664686747,10.3647353475718,"Verrucomicrobia",0,"Sheep13","Adult","Female"
"ASV104","S9",-4.34313939890979,11.6538302555488,"Verrucomicrobia",0,"Sheep5","Adult","Male"
"ASV1045","S1",-4.50322963430167,11.423059058462,"Firmicutes",0,"Sheep8","Adult","Female"
"ASV1045","S10",-3.18667648921903,10.1331310271435,"Firmicutes",0,"Sheep6","Adult","Male"
"ASV1045","S12",5.43837182887553,0.0450444115387206,"Firmicutes",55,"Sheep20","Lamb","Female"
"ASV1045","S14",-2.49483992147192,8.72838664964008,"Firmicutes",0,"Sheep24","Lamb","Male"
"ASV1045","S18",-3.08001439120312,12.7111047295815,"Firmicutes",0,"Sheep28","Lamb","Male"
"ASV1045","S20",-4.92306145555984,13.523677952435,"Firmicutes",0,"Sheep14","Adult","Female"
"ASV1045","S21",-4.75610771157175,10.0726738075779,"Firmicutes",0,"Sheep15","Adult","Male"
"ASV1045","S23",-4.21456913109224,13.2148871986391,"Firmicutes",0,"Sheep12","Adult","Female"
"ASV1045","S25",-4.69668643941753,16.8382770992915,"Firmicutes",0,"Sheep7","Adult","Female"
"ASV1045","S28",-3.29782197692818,13.7821439627221,"Firmicutes",0,"Sheep17","Lamb","Female"
"ASV1045","S31",-3.81903628589022,6.92492753776143,"Firmicutes",0,"Sheep25","Lamb","Female"
"ASV1045","S32",5.69037079411162,0.0564557052603471,"Firmicutes",44,"Sheep27","Lamb","Male"
"ASV1045","S35",5.05235835871259,0.0600307791803311,"Firmicutes",33,"Sheep30","Lamb","Female"
"ASV1045","S37",4.59341402245316,0.0383589022627829,"Firmicutes",48,"Sheep29","Lamb","Male"
"ASV1045","S40",-4.1573285446015,10.4028565230287,"Firmicutes",0,"Sheep4","Adult","Male"
"ASV1045","S43",-3.71202993201808,6.54058663088686,"Firmicutes",0,"Sheep10","Adult","Male"
"ASV1045","S44",-5.0445122037845,14.737375357126,"Firmicutes",0,"Sheep11","Adult","Female"
"ASV1045","S45",-3.47764737839634,7.91401772938345,"Firmicutes",0,"Sheep9","Adult","Female"
"ASV1045","S47",-3.40465680573618,11.4674035185985,"Firmicutes",0,"Sheep19","Lamb","Male"
"ASV1045","S52",5.78442016065554,0.0457015761069689,"Firmicutes",59,"Sheep23","Lamb","Male"
"ASV1045","S53",-2.86565386055093,8.1447668581392,"Firmicutes",0,"Sheep26","Lamb","Female"
"ASV1045","S54",2.30140155660165,0.232950351644807,"Firmicutes",8,"Sheep16","Lamb","Male"
"ASV1045","S55",-4.75745837965218,11.0359464234961,"Firmicutes",0,"Sheep3","Adult","Female"
"ASV1045","S56",-2.83473962070741,8.99979240441464,"Firmicutes",0,"Sheep1","Adult","Female"
"ASV1045","S59",-3.32257258697844,12.4179526986757,"Firmicutes",0,"Sheep18","Lamb","Female"
"ASV1045","S6",-4.40356826033284,12.9921496906035,"Firmicutes",0,"Sheep2","Adult","Female"
"ASV1045","S60",-2.84273260432727,14.900850982843,"Firmicutes",0,"Sheep22","Lamb","Female"
"ASV1045","S61",5.04469913107461,0.0583359301898712,"Firmicutes",43,"Sheep21","Lamb","Female"
"ASV1045","S8",-4.50022193870885,13.350232341258,"Firmicutes",0,"Sheep13","Adult","Female"
"ASV1045","S9",-4.27264043747305,10.2414525547787,"Firmicutes",0,"Sheep5","Adult","Male"
"ASV1048","S1",-3.54712357357048,6.43289521104007,"Bacteroidetes",0,"Sheep8","Adult","Female"
"ASV1048","S10",-3.35209604678385,11.4648763614168,"Bacteroidetes",0,"Sheep6","Adult","Male"
"ASV1048","S12",-3.58734691261614,10.2815267566173,"Bacteroidetes",0,"Sheep20","Lamb","Female"
"ASV1048","S14",-2.66296382207125,13.3034812716013,"Bacteroidetes",0,"Sheep24","Lamb","Male"
"ASV1048","S18",-2.93648236157711,10.5738883814544,"Bacteroidetes",0,"Sheep28","Lamb","Male"
"ASV1048","S20",-4.32897618141578,10.4722802255208,"Bacteroidetes",0,"Sheep14","Adult","Female"
"ASV1048","S21",-4.16386518488288,7.44096300049569,"Bacteroidetes",0,"Sheep15","Adult","Male"
"ASV1048","S23",-4.81772928401094,15.1113000876976,"Bacteroidetes",0,"Sheep12","Adult","Female"
"ASV1048","S25",-3.83990960665837,9.02105601781596,"Bacteroidetes",0,"Sheep7","Adult","Female"
"ASV1048","S28",-2.92990773147761,8.06030832394848,"Bacteroidetes",0,"Sheep17","Lamb","Female"
"ASV1048","S31",-3.7698843534439,10.1493504609895,"Bacteroidetes",0,"Sheep25","Lamb","Female"
"ASV1048","S32",-2.59343703171933,10.7814269610245,"Bacteroidetes",0,"Sheep27","Lamb","Male"
"ASV1048","S35",-2.48291842607421,8.59281265849181,"Bacteroidetes",0,"Sheep30","Lamb","Female"
"ASV1048","S37",-4.01792989779232,14.0971448163991,"Bacteroidetes",0,"Sheep29","Lamb","Male"
"ASV1048","S40",-4.13931361430463,10.5371050694427,"Bacteroidetes",0,"Sheep4","Adult","Male"
"ASV1048","S43",-3.9313357505525,10.170758687452,"Bacteroidetes",0,"Sheep10","Adult","Male"
"ASV1048","S44",-4.4135507713029,8.44559477082494,"Bacteroidetes",0,"Sheep11","Adult","Female"
"ASV1048","S45",-3.6457250182994,11.6330464044165,"Bacteroidetes",0,"Sheep9","Adult","Female"
"ASV1048","S47",-3.80452925716912,14.6179619504111,"Bacteroidetes",0,"Sheep19","Lamb","Male"
"ASV1048","S52",-2.90224564711652,10.583983781443,"Bacteroidetes",0,"Sheep23","Lamb","Male"
"ASV1048","S53",8.40906159785494,0.0144983742131861,"Bacteroidetes",330,"Sheep26","Lamb","Female"
"ASV1048","S54",-3.61474755528074,9.42954233418332,"Bacteroidetes",0,"Sheep16","Lamb","Male"
"ASV1048","S55",-4.62355829682976,9.3941251049536,"Bacteroidetes",0,"Sheep3","Adult","Female"
"ASV1048","S56",-2.84848543284124,11.4289719543638,"Bacteroidetes",0,"Sheep1","Adult","Female"
"ASV1048","S59",-2.83816130726829,7.23621303692524,"Bacteroidetes",0,"Sheep18","Lamb","Female"
"ASV1048","S6",-4.4657028641033,10.6509124897656,"Bacteroidetes",0,"Sheep2","Adult","Female"
"ASV1048","S60",-3.18205132062824,14.8495656267085,"Bacteroidetes",0,"Sheep22","Lamb","Female"
"ASV1048","S61",-3.08257023209568,9.28273071085797,"Bacteroidetes",0,"Sheep21","Lamb","Female"
"ASV1048","S8",-4.55576072515331,10.5608374285659,"Bacteroidetes",0,"Sheep13","Adult","Female"
"ASV1048","S9",-4.74659159889371,14.0644632722928,"Bacteroidetes",0,"Sheep5","Adult","Male"
"ASV105","S1",2.9656579562119,0.121183945379751,"Bacteroidetes",20,"Sheep8","Adult","Female"
"ASV105","S10",3.89964206541605,0.125405576933868,"Bacteroidetes",21,"Sheep6","Adult","Male"
"ASV105","S12",10.6234185747255,0.0101750342673252,"Bacteroidetes",1962,"Sheep20","Lamb","Female"
"ASV105","S14",-2.51899498463875,11.0227125264835,"Bacteroidetes",0,"Sheep24","Lamb","Male"
"ASV105","S18",4.14748310760346,0.142864933025675,"Bacteroidetes",16,"Sheep28","Lamb","Male"
